10,4.76837158203125e-06
20,5.0067901611328125e-06
50,1.049041748046875e-05
100,2.288818359375e-05
200,4.887580871582031e-05
1000,0.0003292560577392578
5000,0.0018339157104492188
10000,0.005015850067138672
20000,0.009296178817749023
